Plate,Row,Column,Phenotypes.InitialValue,Phenotypes.ExperimentBaseLine,Phenotypes.ExperimentEndAverage,Phenotypes.ColonySize48h,Phenotypes.ChapmanRichardsParam2,Phenotypes.ChapmanRichardsParam3,Phenotypes.ChapmanRichardsParamXtra,Phenotypes.ChapmanRichardsParam1,Phenotypes.ChapmanRichardsParam4,Phenotypes.GenerationTimeStErrOfEstimate,Phenotypes.ExperimentGrowthYield,Phenotypes.GenerationTime,Phenotypes.ExperimentPopulationDoublings,Phenotypes.ChapmanRichardsFit,Phenotypes.GenerationTimeWhen
2,0,0,81420.357470454765,81442.778694573484,3351735.9202724262,1523567.8336846258,26.163783777002639,-2.9004129994390579,16.291271214556623,1.6874829753338849,0.8540836373221985,0.00038173052820051668,3270293.1415778529,6.4487315225560167,5.3629778902220266,0.99920899754098769,22.860613305555553
2,0,1,81634.411285014707,81814.184980626524,2844250.9543326073,1422703.7845836366,21.050517741718302,-2.8385348522501679,16.322370546548107,1.633018950195118,0.9457092115968303,0.0010664693748674821,2762436.7693519806,6.4062409172965546,5.1195539524342486,0.9991120295681144,22.518145722222226
2,0,2,77760.879252598243,77876.286005322967,2845498.0683512278,1522697.7107927278,37.111101047822658,-2.8072339166510205,16.260824277185133,1.6425825958648945,0.88280450485902284,0.00042169177090099226,2767621.782345905,6.1247048033235139,5.1913533076906369,0.9991485303862605,21.470359000000002
2,0,3,78411.821839530297,78532.570506108226,2794754.1359693222,1586996.5149672595,24.231611597379928,-2.7965708722493927,16.249646690438478,1.6390520620483549,0.76566425375339131,0.00088050293840017801,2716221.5654632142,6.2281736948563751,5.1532864398698628,0.99909470997751659,20.078689972222222
2,0,4,78944.58278480194,79053.890581568805,2709804.7965967939,1614764.9865088211,24.583580341375196,-2.7789101336585866,16.258176232990579,1.628948104585249,0.72073274633175466,0.0008801474136815162,2630750.9060152252,6.3289120008171986,5.0992086536159924,0.99919507958203913,18.362024861111109
2,0,5,79798.246809975593,79949.322220666683,2696387.5090748244,1657627.6494016226,37.885730120519568,-2.7750179432596944,16.275790067758638,1.6237225820291126,0.64175907079779315,0.0011304335957108094,2616438.1868541576,6.2193056982024908,5.0757982337565153,0.99919057439321946,19.044601527777775
2,0,6,80976.384413019594,81048.609293213245,2605128.9655129104,1635402.9538937151,27.994067511593347,-2.7593267751157255,16.29405477853366,1.6103924708672008,0.66939963855584839,0.001123396651753591,2524080.3562196973,6.2471241399080197,5.0064235530278474,0.99923506815959728,20.078689972222222
2,0,7,85538.001291673194,85728.854301800893,2587954.4794009682,1654559.9239275916,24.431883591261382,-2.7560142182861478,16.375914669051639,1.5927505912964635,0.65595098090037562,0.00063785710340556463,2502225.6250991672,6.4054793733628044,4.9158875681177037,0.99924285486026976,18.697058166666668
2,0,8,94175.446304433222,94296.992242618639,2628387.170665741,1694019.0405595582,23.798252529687897,-2.7606781213621803,16.509679984370177,1.5700309321117691,0.65641499758210964,0.0003399314681442866,2534090.1784231225,6.5876888432675003,4.8008222406299801,0.9992601243193926,17.304517472222223
2,0,9,92572.178895278601,92699.821340818671,2622446.6775314989,1688184.7554238918,26.82574371498562,-2.7444463673579089,16.487648695672675,1.5720505063665475,0.70417376583523494,0.00057611423971326917,2529746.8561906801,6.2562717352497073,4.8222030700483138,0.99907329058041194,19.044601527777775
2,0,10,86417.04143269721,86517.250675444142,1661374.664571722,1148983.7418885012,21.131027526801322,-2.6831801136007924,16.40282674955845,1.4386795422444112,0.85151083134274619,0.0012198733976990571,1574857.413896278,6.9538332751842544,4.2632458284372134,0.99893095115643182,19.044601527777775
2,0,11,86251.298083062473,86305.755049194719,1663091.3539186136,1154326.6718316611,17.236389435808544,-2.6746947254377029,16.398865047153304,1.4394373574845356,0.86931178371474649,0.00069933247970426068,1576785.598869419,6.8186273424287078,4.2682668435342386,0.9988932579121198,19.044601527777775
2,0,12,98365.925934209605,98470.192100384811,2708442.9374218159,1776822.947863942,21.585714942514095,-2.7555981082937531,16.576295758667435,1.5644923914122151,0.62685505229698246,0.0014536744943309519,2609972.7453214312,6.5184255190206537,4.7816328129990104,0.99918101500949053,19.044601527777775
2,0,13,100314.3922390097,100465.13593664323,2671941.6903827973,1766457.6099827804,30.027286661584011,-2.7357522082971224,16.613495029876304,1.5514925961155488,0.69454982312218416,0.00069049900559757602,2571476.5544461543,6.4898802613851672,4.7331216843389186,0.99917484153840963,17.304517472222223
2,0,14,96015.608717185809,96175.145250392801,2222828.0388715309,1559923.9178137141,21.323846997225164,-2.6952009750682584,16.561901549653097,1.5071019317055221,0.75569375329239119,0.0012236223853035488,2126652.8936211383,6.7113326045209876,4.5305884301408774,0.99938472035918391,19.044601527777775
2,0,15,91782.232820867343,92043.157692706285,2193764.3188498598,1546345.3935956031,18.604355555342938,-2.688183025390162,16.516024235140232,1.5133587469535301,0.76648540345340732,0.0012156436994244266,2101721.1611571535,6.6435757160081828,4.5749542533422307,0.99939817916690821,19.044601527777775
2,0,16,94804.344210241135,94953.52808011086,2568513.1259632013,1736835.3806294424,20.010137757790773,-2.7067508110234111,16.541359496469376,1.5549112221902031,0.74968250055434127,0.0010423223675516873,2473559.5978830904,6.3907130597326125,4.7575680301864089,0.99926717279100885,20.078689972222222
2,0,17,94268.065797981224,94407.103338711371,2550479.9824835868,1747352.0197112844,19.69375112031004,-2.7067241480533402,16.524170014894771,1.5573571287951471,0.70520886831881358,0.0018173300349409169,2456072.8791448753,6.2849262131059582,4.7557295532084218,0.99925519975635579,19.044601527777775
