Plate,Row,Column,Phenotypes.ExperimentGrowthYield,Phenotypes.GenerationTime,Phenotypes.ExperimentPopulationDoublings,Phenotypes.ExperimentBaseLine,Phenotypes.ColonySize48h
2,0,0,0.70496373216846564,0.12005023779491975,0.062170555771607461,0.45271299888354832,0.4780307037130278
2,0,1,0.37840507594633266,0.0358617247734907,0.015279138172162643,0.31733870209673753,0.31113083818139131
2,0,2,0.28906445874649478,0.024970196162130698,0.028351872213948415,0.17527484356699574,0.34394915583969166
2,0,3,0.41936970788263395,0.038871883917031003,0.042331441613161935,0.25203713480266998,0.3267565921644966
2,0,4,0.27958627555732818,0.046494217466118926,0.020426129735620524,0.19940586592367993,0.30828647262826436
2,0,5,0.33839427431653846,0.081495818023737954,0.045554244315693992,0.16133641438389645,0.23558600721251111
2,0,6,0.39215514970475951,0.024503966139338917,0.028171025677290018,0.28326463088446019,0.34982149443914778
2,0,7,0.30978238279594805,0.032223063072839064,0.094838440857987649,-0.047583746262105819,0.11446133427137539
2,0,8,0.32610326288455127,0.01391378969260737,0.061165246816848651,0.09806406955252811,0.17124342806990356
2,0,9,0.28876767288162242,0.06565799687913465,0.048221432286422949,0.11392469555836016,0.12229012798824357
2,0,10,0.36767433764353896,0.060175052396200357,0.060240346993610583,0.14843252739185786,0.24977466417245253
2,0,11,0.4655393407839199,0.18163222190541095,0.053749469032795094,0.2689011678897657,0.35529756790093714
2,0,12,-0.061325971376330557,0.22299068976482239,-0.097140869242892336,0.27798107777739745,-0.14136297243164009
2,0,13,-0.020885129589142792,0.15773055195322039,-0.082831489363553334,0.26829464496470479,-0.10560034844380084
2,0,14,0.41869559512984011,-0.047833690457843137,0.06056554871201536,0.19773253451230133,0.31069159210280262
2,0,15,0.55746512292099126,0.065016894183488105,0.051530925094036562,0.37464352869207929,0.47110511108141395
2,0,16,0.54471069647824066,0.10652760238056036,0.069278172673226113,0.29757032006214246,0.45926651052700151
2,0,17,0.34259309650762404,0.03089898317568629,0.047919056486675604,0.1725489536246485,0.2085776932686727
2,0,18,0.41398825265760308,0.053044510176262438,0.054986409605521924,0.2184381957211734,0.27506504302484558
2,0,19,0.40226793961257101,0.012730856224477005,0.057865091127567769,0.19744255116087572,0.2382814836657694
2,0,20,-0.16147364138643994,0.06630069254462656,-0.076764222481986888,0.22380992416414358,-0.033052172272643787
2,0,21,-0.023615460273262556,0.077361443711814193,-0.016311176023979801,0.03397785463878833,0.080167078549941095
2,0,22,0.36685751460734295,0.067853773587390975,0.048886484869972602,0.19074037933861021,0.25994797749964604
2,0,23,0.42471902035627096,0.059450431845858631,0.067042795461773608,0.18737301590554978,0.30490343864473246
2,0,24,0.38291030641621404,0.15338120759734952,0.038001196900415923,0.24957730224666363,0.26553835392761371
2,0,25,0.43089831187290173,0.038666263753864172,0.064867854553002147,0.19994386231462613,0.32660015565197753
2,0,26,0.073265640176664704,0.036994466530400949,-0.005628987838684818,0.09287748427339082,0.15081333792086582
2,0,27,-0.083819678447440538,0.080465571142138703,-0.054595177887346136,0.11150575508321126,-0.0088842870453440526
2,0,28,-0.033106672372003487,0.0339717008066307,-0.028738221283801657,0.070528212479167962,-0.079867810389004035
2,0,29,-0.10460562198484524,0.1577783154472705,-0.053010231740917124,0.08628090373746744,-0.21001133077490763
2,0,30,0.28903282148164067,-0.00637799882168677,0.084870884749444375,-0.02999632808692354,0.12340068557552186
2,0,31,0.32873415557160257,0.023265974654539612,0.081199542327957008,0.024895106271134892,0.18779479353301554
2,0,32,0.26180943099897647,0.10073386947882401,0.03855913363616148,0.073164760301267506,0.13180750734804292
2,0,33,0.28127887770916615,0.065251198461001803,0.026896330907348442,0.18307504259884055,0.16258759952092205
2,0,34,0.34476395652507819,0.06497033632943694,0.041926220820383442,0.19096391269403767,0.17941755145112737
2,0,35,0.51116298206545707,0.067512471527615858,0.060575143855238434,0.28762027931415446,0.37163890994303372
2,0,36,-0.245387936599478,0.30390111644915763,-0.16025857218557382,0.30746146877635994,-0.24808477788865702
2,0,37,-0.38086693249979575,0.33361093770841865,-0.13891867489021292,0.096054030372236809,-0.41338364850965093
2,0,38,0.31482849594732443,0.097449274447114931,0.043612258471404264,0.15655497834921306,0.097647467486790873
2,0,39,0.38494357162125681,0.055799651192670829,0.052631067130183506,0.19606225176692504,0.18715217466048628
2,0,40,0.30865561514075779,0.11269059890116884,0.046615205914977587,0.14167580430179783,0.061863873822808557
2,0,41,0.41650061750299727,0.067475779400776315,0.035180936378768735,0.28991067379823221,0.2326487071672787
2,0,42,0.39736777352961994,0.12604820459070609,0.033235588237546132,0.2778497644889697,0.12886444809161901
2,0,43,0.38117941380167153,0.040484273674510352,0.0468420701532688,0.21214922672236725,0.13715758097141872
2,0,44,-0.063453200665758658,0.4624099266432542,-0.092158936944866099,0.25528212009370321,-0.30972274764562258
2,0,45,-0.012754048651238747,0.45870557144076418,-0.084213118718630131,0.28004168894593562,-0.20210687159431728
2,0,46,0.67928026081774462,-0.016016414128172229,0.09750430838851587,0.3207583174100499,0.44573563468285471
2,0,47,0.39508609178303189,-0.032775404375209316,0.083511402821969227,0.066380134437672211,0.35145369177010366
2,1,0,0.41828422688764633,-0.030719640878207333,0.040007503844708303,0.25711303390613693,0.22514602098695491
2,1,1,0.0,0.0,0.0,0.0,0.0
2,1,2,-0.092781974073428586,-0.0018861452351370822,-0.003084553523843514,-0.077876343778102708,-0.12411576570319127
2,1,3,0.0,0.0,0.0,0.0,0.0
2,1,4,-0.22405695118580482,0.048159615185846327,-0.04313883270206853,-0.057586319990113211,-0.22022856635088317
2,1,5,0.0,0.0,0.0,0.0,0.0
2,1,6,0.033222467840182901,0.010386939394281924,0.0049101351962161921,0.0029271109279704888,0.053954734291469464
2,1,7,0.0,0.0,0.0,0.0,0.0
2,1,8,-0.25280757657154496,0.057813293200646765,-0.073552759770606713,0.016889170645271179,-0.30348047465817984
2,1,9,0.0,0.0,0.0,0.0,0.0
2,1,10,-0.079039904958360552,0.077824765307979327,-0.01564018509234133,-0.025493074371688351,-0.09036605066964043
2,1,11,0.0,0.0,0.0,0.0,0.0
2,1,12,-0.72416092957918465,0.24210807700715575,-0.22478264859541452,0.031985662029654804,-0.73361075731122583
2,1,13,0.0,0.0,0.0,0.0,0.0
2,1,14,0.071990890867397184,-0.07938302271990505,0.016235310505329448,0.016437822308002836,0.072080694932481038
2,1,15,0.0,0.0,0.0,0.0,0.0
2,1,16,0.037913856271178048,0.078105993627854975,-0.017999753417178965,0.10452391289058838,0.042229404290242911
2,1,17,0.0,0.0,0.0,0.0,0.0
2,1,18,-0.071010539859713617,-0.03931400796484219,-0.0061216340650238621,-0.052356115497417477,-0.078535126798009003
2,1,19,0.0,0.0,0.0,0.0,0.0
2,1,20,-0.459739522139472,0.038217822305230076,-0.12913552177335941,-0.020048238055835554,-0.21023572718472394
2,1,21,0.0,0.0,0.0,0.0,0.0
2,1,22,-0.080461939271657457,0.023949157521166331,-0.0068651824607801615,-0.056448358172598745,-0.09623736910157632
2,1,23,0.0,0.0,0.0,0.0,0.0
2,1,24,0.013850481206727494,0.095260654069261985,-0.0056859380373079915,0.033600617716992076,0.00034766923458207089
2,1,25,0.0,0.0,0.0,0.0,0.0
2,1,26,-0.5232961598917214,0.0013140821956656445,-0.100135970449303,-0.17726842296747947,-0.35505497796666319
2,1,27,0.0,0.0,0.0,0.0,0.0
2,1,28,-0.61351145222424108,0.10671279380360188,-0.18032368327805193,0.014037248052034101,-0.57390934173503183
2,1,29,0.0,0.0,0.0,0.0,0.0
2,1,30,-0.01920567752275204,0.031893172566971995,0.012746413330678941,-0.071170699048835218,-0.045677174002182852
2,1,31,0.0,0.0,0.0,0.0,0.0
2,1,32,-0.21052527762905626,0.11813209734704566,-0.023193595919541288,-0.12074424270414852,-0.21406584089990233
2,1,33,0.0,0.0,0.0,0.0,0.0
2,1,34,-0.045699350231643621,-0.011020020807585684,-0.013144202475044775,-0.0047887006556166511,-0.037745523786323787
2,1,35,0.0,0.0,0.0,0.0,0.0
2,1,36,-0.90159975003516024,0.37689893899547178,-0.27255946780011397,0.0070465948107774068,-0.77845990814784116
2,1,37,0.0,0.0,0.0,0.0,0.0
2,1,38,0.008108686641520535,0.097721200148948473,-0.050405903938251395,0.18599708977570373,0.013645913114608277
2,1,39,0.0,0.0,0.0,0.0,0.0
2,1,40,-0.018443732201593122,0.093305031768045499,-0.02554053938769707,0.067710663754830591,-0.028843464852073453
2,1,41,0.0,0.0,0.0,0.0,0.0
2,1,42,0.0030676547419936639,0.0092648222383604484,0.016151965913330901,-0.049552444218313951,0.0089824073154645134
2,1,43,0.0,0.0,0.0,0.0,0.0
2,1,44,-0.58176486328600419,0.389066329683045,-0.14552754047312177,-0.10467985927644108,-0.69965850260643236
2,1,45,0.0,0.0,0.0,0.0,0.0
2,1,46,-0.15548341644689145,0.04232627126827504,-0.032756979751938253,-0.00051136530807127656,-0.13020288885703124
2,1,47,0.0,0.0,0.0,0.0,0.0
2,2,0,0.36634970496281483,-0.023605840422961322,0.014539135316848029,0.30825465581488132,0.33713841040598425
2,2,1,-0.058391712010873675,0.041134285504019097,-0.011434834300759977,-0.019338689016072053,-0.072022963373328253
2,2,2,NoGrowth,NoGrowth,NoGrowth,NoGrowth,NoGrowth
2,2,3,NoGrowth,NoGrowth,NoGrowth,NoGrowth,NoGrowth
2,2,4,-0.069654350839705614,-0.0048015120099798025,-0.029843097510777739,0.01700431490949228,-0.076110707314182235
2,2,5,-0.090040954640816295,0.17694271163192932,-0.18540475038684212,0.55999323003373114,-0.083602747211116935
2,2,6,-0.18462884583343708,-0.013451630189554642,-0.04297265242624837,-0.084636517411411205,-0.24197529425190467
2,2,7,-0.13765720756133248,0.075256549763207836,-0.028251838268165574,-0.049913953079538942,-0.15075694332467293
2,2,8,-0.068709698748712356,0.028008071880015528,0.024576674637127649,-0.14756662663194575,-0.089298955212072428
2,2,9,-0.076064606576668581,0.01703811237406283,0.035222141198878454,-0.17352040955045211,-0.085765194126786071
2,2,10,-0.14650793838088916,0.050657583806989148,0.017507035748375088,-0.18560585001137397,-0.16499520673690071
2,2,11,-0.092056479529237123,0.079838135089684403,-0.01200483859316881,-0.046061320858363786,-0.097765152261757748
2,2,12,0.049909292762919222,-0.0099229030070340229,-0.02707285126392911,0.15772627287825358,0.084419252541625411
2,2,13,0.085952756068316205,-0.092324045623888296,0.004945451580479876,0.080129822611194612,0.11943645413814252
2,2,14,-0.023490529796251991,-0.099258632501441291,-0.048101776302501786,0.14973368307094148,0.01836947294532365
2,2,15,-0.12823953608582883,-0.018288753469600127,-0.017747467285314844,-0.059899966677150474,-0.090465157665065021
2,2,16,-0.11893531327413953,0.062086047874749806,-0.028706310859381023,0.058011402204087403,-0.040495818981995058
2,2,17,-0.10413138651429676,-0.014153705043572273,-0.045351650633926877,0.054302412901801489,-0.084599629944612786
2,2,18,-0.089990829291959784,-0.028873131050753287,-0.0073864419185021291,-0.020529784307655063,-0.028557867376783008
2,2,19,-0.026118217347782746,0.023531209792269525,-0.015378960462280045,0.032331362885368975,-0.010267103789157517
2,2,20,-0.23722158032762053,-0.010189334718313958,-0.069388806037741002,0.0026528591990810924,-0.24604635747512305
2,2,21,-0.22185801809413519,0.036028050870577033,-0.074903825254419854,0.034635738271024508,-0.20613369999637143
2,2,22,-0.14853551132657117,0.0014216249309702,-0.064456636583254401,0.078804009232580796,-0.13419222047132351
2,2,23,-0.10090458909262878,0.045944029004599152,-0.035879086957872897,0.017083666134535491,-0.099682600939459576
2,2,24,0.026904319084724904,0.11064948353447068,-0.026006868892565205,0.12277376630935777,0.036458429610711107
2,2,25,0.032446328714868855,0.047093134194005515,0.030958354536533506,-0.06798874619252615,0.04604273793232494
2,2,26,-0.0093780358199104796,-0.032121947717619559,0.023884718295470453,-0.087233334866304801,0.017155412011426563
2,2,27,-0.0015504547782221323,0.008373802316018697,-0.034729087239753209,0.12028226737474768,0.018472414402836534
2,2,28,-0.36078896455131826,0.12580098896812419,-0.11403195097059005,0.072393831332401959,-0.35691861735644892
2,2,29,-0.47189485947709997,0.23272543594405004,-0.15814834205788664,0.08085838550778135,-0.54389575110510435
2,2,30,-0.10410949457686769,0.12897205828023939,-0.046352090069157637,0.059413075691473693,-0.10954723024063995
2,2,31,-0.1697008078364064,-0.0084490077279570919,-0.022705263536363152,-0.096153386209081759,-0.18749946044938426
2,2,32,-1.8671096984339535,0.79012008537536449,-0.59715086194218681,-0.020204006411230324,-1.6550386900546776
2,2,33,-1.7548549590218911,0.64473081914695696,-0.60708355124736579,0.10936369288933179,-1.5234200678457235
2,2,34,-0.35326695429122168,0.14028211943099222,-0.1033217455522637,-0.0097838651265149679,-0.41201712058697737
2,2,35,-0.34471481330309928,0.20313569634701434,-0.10380321671030313,0.015337850188171132,-0.38298819160122832
2,2,36,0.013288476123662463,-0.0172750179790091,-0.029320214694137814,0.13967853589873513,0.053466438890364287
